En iyi sonuç: Iteration 1, Harmony: {'x1': 0.23327571208166203, 'x2': 9.891945347996996, 'x3': 7.834332470137158, 'x4': 0.333651954554931}, Fitness: 3.599231913337009, Penalty: 0
Iteration 4075, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4076, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4077, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4078, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4079, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4080, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4081, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4082, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4083, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4084, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4085, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4086, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4087, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4088, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4089, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4090, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4091, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4092, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4093, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4094, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4095, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4096, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4097, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4098, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4099, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4100, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4101, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4102, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4103, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4104, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4105, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4106, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4107, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4108, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4109, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4110, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4111, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4112, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4113, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4114, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4115, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4116, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4117, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4118, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4119, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4120, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4121, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4122, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4123, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4124, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4125, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4126, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4127, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4128, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4129, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4130, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4131, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4132, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4133, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4134, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4135, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4136, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4137, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4138, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4139, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4140, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4141, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4142, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4143, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4144, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4145, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4146, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4147, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4148, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4149, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4150, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4151, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4152, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4153, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4154, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4155, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4156, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4157, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4158, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4159, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4160, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4161, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4162, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4163, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4164, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4165, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4166, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4167, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4168, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4169, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4170, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4171, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4172, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4173, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4174, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4175, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4176, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4177, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4178, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4179, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4180, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4181, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4182, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4183, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4184, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4185, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4186, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4187, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4188, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4189, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4190, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4191, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4192, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4193, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4194, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4195, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4196, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4197, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4198, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4199, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4200, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4201, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4202, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4203, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4204, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4205, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4206, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4207, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4208, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4209, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4210, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4211, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4212, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4213, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4214, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4215, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4216, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4217, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
Iteration 4218, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9182581365875184, 'x3': 9.031017251849073, 'x4': 0.21641043063105464}, Fitness: 1.8815055476010671, Penalty: 0
